plot_year,Browsing_percent_plot,old_browsing_plot,young_browsing_plot,no_browsing_plot,height_plot,growth,FAI,site,NPP_July2016,NPP_June2016,EffectiveMooseDensitykm2,year_site,mean.temp,summ.temp,wint.temp,rain.GP,rain.year,rain.wint,site_Treatment,territory,EX,build_year,sample_year,time,date,month,day,plot,species_cor,nom_lat,missingpicnote,LON..NAD83.MTM..Modified.Transverse.Mercator..zone.6.,LAT..NAD83.MTM..Modified.Transverse.Mercator..zone.6.,LON.E,LAT.N,browsingfactorial
345_2015,NA,0,0,16.81818182,44.04545455,6.254745413,4.03100774,MA1104,6.5,5.579999924,3.3,2015_MA1104,2.224863388,14.30286885,-6.178142077,3.221311475,02/01/1900,2.657377049,MA1104_EX,Matane,EX,2011,2015,T4,02/06/2015,6,2,345,Abibal,Abies balsamea,ok,328399.4966,5396357.613,-67.17933375,48.7052345,no
346_2014,0,0,0,5,20,3.240683312,2.846240967,MA1104,6.5,5.579999924,3.3,2014_MA1104,1.270273973,14.89262295,-8.703021978,3.249180328,02/01/1900,2.63021978,MA1104_EX,Matane,EX,2011,2014,T3,11/06/2014,6,11,346,Abibal,Abies balsamea,ok,328399.4966,5396357.613,-67.17933375,48.7052345,no
346_2015,0,0,0,8,33,2.866758314,2.09845344,MA1104,6.5,5.579999924,3.3,2015_MA1104,2.224863388,14.30286885,-6.178142077,3.221311475,02/01/1900,2.657377049,MA1104_EX,Matane,EX,2011,2015,T4,02/06/2015,6,2,346,Abibal,Abies balsamea,ok,328399.4966,5396357.613,-67.17933375,48.7052345,no
347_2014,0,0,0,5,35,2.160455541,2.676864822,MA1104,6.5,5.579999924,3.3,2014_MA1104,1.270273973,14.89262295,-8.703021978,3.249180328,02/01/1900,2.63021978,MA1104_EX,Matane,EX,2011,2014,T3,11/06/2014,6,11,347,Abibal,Abies balsamea,ok,328399.4966,5396357.613,-67.17933375,48.7052345,no
347_2015,0,0,0,11.66666667,43.66666667,1.828077766,2.743634994,MA1104,6.5,5.579999924,3.3,2015_MA1104,2.224863388,14.30286885,-6.178142077,3.221311475,02/01/1900,2.657377049,MA1104_EX,Matane,EX,2011,2015,T4,02/06/2015,6,2,347,Abibal,Abies balsamea,ok,328399.4966,5396357.613,-67.17933375,48.7052345,no
348_2012,0,0,0,2.75,26.75,1.090614576,2.084048566,MA1104,6.5,5.579999924,3.3,2012_MA1104,3.109178082,14.90819672,-5.336813187,2.631967213,02/01/1900,2.818681319,MA1104_EX,Matane,EX,2011,2012,T1,15/06/2012,6,15,348,Abibal,Abies balsamea,ok,328399.4966,5396357.613,-67.17933375,48.7052345,no
348_2013,0,0,0,10.25,31.125,0.666832912,3.012248629,MA1104,6.5,5.579999924,3.3,2013_MA1104,0.843013699,13.4795082,-8.667857143,2.714754098,2.881917808,3.002747253,MA1104_EX,Matane,EX,2011,2013,T2,NA,NA,NA,348,Abibal,Abies balsamea,ok,328399.4966,5396357.613,-67.17933375,48.7052345,no
348_2014,0,0,0,11.8,33.8,2.552277804,3.540543742,MA1104,6.5,5.579999924,3.3,2014_MA1104,1.270273973,14.89262295,-8.703021978,3.249180328,02/01/1900,2.63021978,MA1104_EX,Matane,EX,2011,2014,T3,11/06/2014,6,11,348,Abibal,Abies balsamea,ok,328399.4966,5396357.613,-67.17933375,48.7052345,no
348_2015,NA,0,0,22.76923077,44.03846154,5.848570474,3.799869765,MA1104,6.5,5.579999924,3.3,2015_MA1104,2.224863388,14.30286885,-6.178142077,3.221311475,02/01/1900,2.657377049,MA1104_EX,Matane,EX,2011,2015,T4,02/06/2015,6,2,348,Abibal,Abies balsamea,ok,328399.4966,5396357.613,-67.17933375,48.7052345,no
349_2014,0,0,0,14,32,5.234949965,3.275476731,MA1104,6.5,5.579999924,3.3,2014_MA1104,1.270273973,14.89262295,-8.703021978,3.249180328,02/01/1900,2.63021978,MA1104_TE,Matane,TE,2011,2014,T3,11/06/2014,6,11,349,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
349_2015,0,0,0,31,53,3.116041646,2.802936597,MA1104,6.5,5.579999924,3.3,2015_MA1104,2.224863388,14.30286885,-6.178142077,3.221311475,02/01/1900,2.657377049,MA1104_TE,Matane,TE,2011,2015,T4,02/06/2015,6,2,349,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
35_2013,0,0,0,1,16.5,1.371058324,1.87956774,CA1002,6.5,4.730000019,2,2013_CA1002,1.473835616,14.18442623,-8.105769231,3.245081967,2.970958904,2.585164835,CA1002_EX,Casault,EX,2010,2013,T3,NA,NA,NA,35,Abibal,Abies balsamea,ok,336489.7491,5364785.896,-67.07181093,48.42094061,no
35_2014,0,0,0,1.8,22,-0.242160951,2.429579946,CA1002,6.5,4.730000019,2,2014_CA1002,1.844931507,15.44836066,-8.181593407,3.369672131,02/01/1900,2.538461538,CA1002_EX,Casault,EX,2010,2014,T4,24/05/2014,5,24,35,Abibal,Abies balsamea,ok,336489.7491,5364785.896,-67.07181093,48.42094061,no
35_2015,NA,NA,NA,NA,21.02857143,1.132892855,5.104974346,CA1002,6.5,4.730000019,2,2015_CA1002,2.913251366,14.97540984,-5.491530055,2.913934426,02/01/1900,2.943715847,CA1002_EX,Casault,EX,2010,2015,T5,24/05/2015,5,24,35,Abibal,Abies balsamea,ok,336489.7491,5364785.896,-67.07181093,48.42094061,NA
350_2012,19.54022989,5.666666667,0,16.33333333,71,0.415472219,2.729999649,MA1104,6.5,5.579999924,3.3,2012_MA1104,3.109178082,14.90819672,-5.336813187,2.631967213,02/01/1900,2.818681319,MA1104_TE,Matane,TE,2011,2012,T1,15/06/2012,6,15,350,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,yes
350_2013,16.31016043,5,0,16.33333333,72.66666667,1.578794434,4.997407631,MA1104,6.5,5.579999924,3.3,2013_MA1104,0.843013699,13.4795082,-8.667857143,2.714754098,2.881917808,3.002747253,MA1104_TE,Matane,TE,2011,2013,T2,NA,NA,NA,350,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,yes
350_2014,10.87768441,2.666666667,0,19.66666667,79,-5.010594967,5.354574808,MA1104,6.5,5.579999924,3.3,2014_MA1104,1.270273973,14.89262295,-8.703021978,3.249180328,02/01/1900,2.63021978,MA1104_TE,Matane,TE,2011,2014,T3,11/06/2014,6,11,350,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,yes
350_2015,NA,0,0,21,58.9,5.633803296,5.479136634,MA1104,6.5,5.579999924,3.3,2015_MA1104,2.224863388,14.30286885,-6.178142077,3.221311475,02/01/1900,2.657377049,MA1104_TE,Matane,TE,2011,2015,T4,02/06/2015,6,2,350,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,NA
352_2012,0,0,0,3,22,0.332377776,1.623384995,MA1104,6.5,5.579999924,3.3,2012_MA1104,3.109178082,14.90819672,-5.336813187,2.631967213,02/01/1900,2.818681319,MA1104_TE,Matane,TE,2011,2012,T1,15/06/2012,6,15,352,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
352_2013,0,0,0,5.333333333,23.33333333,0.976359716,2.571897507,MA1104,6.5,5.579999924,3.3,2013_MA1104,0.843013699,13.4795082,-8.667857143,2.714754098,2.881917808,3.002747253,MA1104_TE,Matane,TE,2011,2013,T2,NA,NA,NA,352,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
352_2014,0,0,0,7.25,27.25,0.155802082,2.103651735,MA1104,6.5,5.579999924,3.3,2014_MA1104,1.270273973,14.89262295,-8.703021978,3.249180328,02/01/1900,2.63021978,MA1104_TE,Matane,TE,2011,2014,T3,11/06/2014,6,11,352,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
352_2015,NA,0,0,7.25,27.875,3.936599279,1.647362766,MA1104,6.5,5.579999924,3.3,2015_MA1104,2.224863388,14.30286885,-6.178142077,3.221311475,02/01/1900,2.657377049,MA1104_TE,Matane,TE,2011,2015,T4,02/06/2015,6,2,352,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
353_2012,0,0,0,9.333333333,38,1.246416658,1.875598408,MA1104,6.5,5.579999924,3.3,2012_MA1104,3.109178082,14.90819672,-5.336813187,2.631967213,02/01/1900,2.818681319,MA1104_TE,Matane,TE,2011,2012,T1,15/06/2012,6,15,353,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
353_2013,0,0,0,24.33333333,43,-1.402218741,1.486724752,MA1104,6.5,5.579999924,3.3,2013_MA1104,0.843013699,13.4795082,-8.667857143,2.714754098,2.881917808,3.002747253,MA1104_TE,Matane,TE,2011,2013,T2,NA,NA,NA,353,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
353_2014,0,0,0,20,37.375,1.923447525,3.559562526,MA1104,6.5,5.579999924,3.3,2014_MA1104,1.270273973,14.89262295,-8.703021978,3.249180328,02/01/1900,2.63021978,MA1104_TE,Matane,TE,2011,2014,T3,11/06/2014,6,11,353,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
353_2015,2.43978244,1,0,13.81818182,45.09090909,3.999864367,2.663588559,MA1104,6.5,5.579999924,3.3,2015_MA1104,2.224863388,14.30286885,-6.178142077,3.221311475,02/01/1900,2.657377049,MA1104_TE,Matane,TE,2011,2015,T4,02/06/2015,6,2,353,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,yes
354_2012,0,0,0,4,19,0,1.749256338,MA1104,6.5,5.579999924,3.3,2012_MA1104,3.109178082,14.90819672,-5.336813187,2.631967213,02/01/1900,2.818681319,MA1104_TE,Matane,TE,2011,2012,T1,15/06/2012,6,15,354,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
355_2012,26.77484787,3.5,2.5,17,56,-4.088246639,1.192119106,MA1104,6.5,5.579999924,3.3,2012_MA1104,3.109178082,14.90819672,-5.336813187,2.631967213,02/01/1900,2.818681319,MA1104_TE,Matane,TE,2011,2012,T1,15/06/2012,6,15,355,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,yes
355_2013,7.255813954,2.4,0,17.2,39.6,0.380157081,1.742786795,MA1104,6.5,5.579999924,3.3,2013_MA1104,0.843013699,13.4795082,-8.667857143,2.714754098,2.881917808,3.002747253,MA1104_TE,Matane,TE,2011,2013,T2,NA,NA,NA,355,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,yes
355_2014,1.452922077,0.625,0.25,26.875,41.125,8.257510362,2.972717603,MA1104,6.5,5.579999924,3.3,2014_MA1104,1.270273973,14.89262295,-8.703021978,3.249180328,02/01/1900,2.63021978,MA1104_TE,Matane,TE,2011,2014,T3,11/06/2014,6,11,355,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
355_2015,0,0,0,33.25,74.25,3.926212474,1.895629294,MA1104,6.5,5.579999924,3.3,2015_MA1104,2.224863388,14.30286885,-6.178142077,3.221311475,02/01/1900,2.657377049,MA1104_TE,Matane,TE,2011,2015,T4,02/06/2015,6,2,355,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
356_2014,0,0,0,10,25,-1.05945416,3.965876538,MA1104,6.5,5.579999924,3.3,2014_MA1104,1.270273973,14.89262295,-8.703021978,3.249180328,02/01/1900,2.63021978,MA1104_TE,Matane,TE,2011,2014,T3,11/06/2014,6,11,356,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
356_2015,12.5,0.25,0,4.25,20.75,4.424779137,3.583711563,MA1104,6.5,5.579999924,3.3,2015_MA1104,2.224863388,14.30286885,-6.178142077,3.221311475,02/01/1900,2.657377049,MA1104_TE,Matane,TE,2011,2015,T4,02/06/2015,6,2,356,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
357_2012,15.38461539,2.25,3.75,14.5,48,0.482986455,2.44314384,MA1104,6.5,5.579999924,3.3,2012_MA1104,3.109178082,14.90819672,-5.336813187,2.631967213,02/01/1900,2.818681319,MA1104_TE,Matane,TE,2011,2012,T1,15/06/2012,6,15,357,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,yes
357_2013,4.27631579,1.625,0,20.125,49.9375,-2.110659974,3.038660055,MA1104,6.5,5.579999924,3.3,2013_MA1104,0.843013699,13.4795082,-8.667857143,2.714754098,2.881917808,3.002747253,MA1104_TE,Matane,TE,2011,2013,T2,NA,NA,NA,357,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
357_2014,2.929962195,0.882352941,0.588235294,23.11764706,41.47058824,0.995232473,3.39827996,MA1104,6.5,5.579999924,3.3,2014_MA1104,1.270273973,14.89262295,-8.703021978,3.249180328,02/01/1900,2.63021978,MA1104_TE,Matane,TE,2011,2014,T3,11/06/2014,6,11,357,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,yes
357_2015,NA,0.592592593,0.481481481,15.51851852,45.46296296,3.408115065,4.510113233,MA1104,6.5,5.579999924,3.3,2015_MA1104,2.224863388,14.30286885,-6.178142077,3.221311475,02/01/1900,2.657377049,MA1104_TE,Matane,TE,2011,2015,T4,02/06/2015,6,2,357,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
359_2012,0,0,0,1,20,2.160455541,1.608617714,MA1104,6.5,5.579999924,3.3,2012_MA1104,3.109178082,14.90819672,-5.336813187,2.631967213,02/01/1900,2.818681319,MA1104_TE,Matane,TE,2011,2012,T1,15/06/2012,6,15,359,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
359_2013,0,0,0,8.666666667,28.66666667,1.329511102,1.720336106,MA1104,6.5,5.579999924,3.3,2013_MA1104,0.843013699,13.4795082,-8.667857143,2.714754098,2.881917808,3.002747253,MA1104_TE,Matane,TE,2011,2013,T2,NA,NA,NA,359,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
359_2014,0,0,0,16.66666667,34,6.065894404,1.571914055,MA1104,6.5,5.579999924,3.3,2014_MA1104,1.270273973,14.89262295,-8.703021978,3.249180328,02/01/1900,2.63021978,MA1104_TE,Matane,TE,2011,2014,T3,11/06/2014,6,11,359,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
359_2015,0,0,0,44.66666667,58.33333333,2.596701372,2.42831841,MA1104,6.5,5.579999924,3.3,2015_MA1104,2.224863388,14.30286885,-6.178142077,3.221311475,02/01/1900,2.657377049,MA1104_TE,Matane,TE,2011,2015,T4,02/06/2015,6,2,359,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
36_2011,0,0,0,1.5,13,0.747849995,0.76893145,CA1002,6.5,4.730000019,2,2011_CA1002,3.586338798,14.84959016,-4.778415301,3.797540984,03/01/1900,2.196174863,CA1002_EX,Casault,EX,2010,2011,T1,21/07/2011,7,21,36,Abibal,Abies balsamea,ok,336489.7491,5364785.896,-67.07181093,48.42094061,no
36_2012,0,0,0,2,16,1.620341656,2.195585327,CA1002,6.5,4.730000019,2,2012_CA1002,3.784520548,15.63237705,-4.694505495,2.63442623,02/01/1900,2.471978022,CA1002_EX,Casault,EX,2010,2012,T2,28/05/2012,5,28,36,Abibal,Abies balsamea,ok,336489.7491,5364785.896,-67.07181093,48.42094061,no
36_2013,0,0,0,5,22.5,1.648039804,2.566858911,CA1002,6.5,4.730000019,2,2013_CA1002,1.473835616,14.18442623,-8.105769231,3.245081967,2.970958904,2.585164835,CA1002_EX,Casault,EX,2010,2013,T3,NA,NA,NA,36,Abibal,Abies balsamea,ok,336489.7491,5364785.896,-67.07181093,48.42094061,no
36_2014,0,0,0,6.444444444,29.11111111,0.244247305,2.399731755,CA1002,6.5,4.730000019,2,2014_CA1002,1.844931507,15.44836066,-8.181593407,3.369672131,02/01/1900,2.538461538,CA1002_EX,Casault,EX,2010,2014,T4,24/05/2014,5,24,36,Abibal,Abies balsamea,ok,336489.7491,5364785.896,-67.07181093,48.42094061,no
36_2015,NA,NA,NA,NA,30.09090909,2.849761723,4.183641882,CA1002,6.5,4.730000019,2,2015_CA1002,2.913251366,14.97540984,-5.491530055,2.913934426,02/01/1900,2.943715847,CA1002_EX,Casault,EX,2010,2015,T5,24/05/2015,5,24,36,Abibal,Abies balsamea,ok,336489.7491,5364785.896,-67.07181093,48.42094061,NA
360_2012,67.70186336,7,6,5.5,99.5,-8.749844942,2.159135761,MA1104,6.5,5.579999924,3.3,2012_MA1104,3.109178082,14.90819672,-5.336813187,2.631967213,02/01/1900,2.818681319,MA1104_TE,Matane,TE,2011,2012,T1,15/06/2012,6,15,360,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,yes
360_2013,25.44513458,7.4,0.6,12.8,64.4,-1.429224435,2.040317621,MA1104,6.5,5.579999924,3.3,2013_MA1104,0.843013699,13.4795082,-8.667857143,2.714754098,2.881917808,3.002747253,MA1104_TE,Matane,TE,2011,2013,T2,NA,NA,NA,360,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,no
360_2014,9.712766972,5.166666667,0.5,34.66666667,58.66666667,-0.088287847,2.25990841,MA1104,6.5,5.579999924,3.3,2014_MA1104,1.270273973,14.89262295,-8.703021978,3.249180328,02/01/1900,2.63021978,MA1104_TE,Matane,TE,2011,2014,T3,11/06/2014,6,11,360,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,yes
360_2015,6.015880216,3.125,0.875,29.25,58.3125,7.649882241,2.652802972,MA1104,6.5,5.579999924,3.3,2015_MA1104,2.224863388,14.30286885,-6.178142077,3.221311475,02/01/1900,2.657377049,MA1104_TE,Matane,TE,2011,2015,T4,02/06/2015,6,2,360,Abibal,Abies balsamea,ok,328388.0002,5396326.481,-67.17949174,48.70495496,yes
361_2012,0,0,0,11.5,34.75,-0.186962499,1.136032318,MA1105,6.5,4.730000019,3.3,2012_MA1105,3.274109589,15.0692623,-4.940384615,2.882786885,03/01/1900,3.166483516,MA1105_EX,Matane,EX,2011,2012,T1,18/06/2012,6,18,361,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
361_2013,0,0,0,14,34,-1.661888878,0.568016159,MA1105,6.5,4.730000019,3.3,2013_MA1105,1.058630137,13.54918033,-8.210989011,2.718032787,2.696164384,2.624725275,MA1105_EX,Matane,EX,2011,2013,T2,NA,NA,NA,361,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
361_2014,0,0,0,5.666666667,27.33333333,2.78366387,0.811428786,MA1105,6.5,4.730000019,3.3,2014_MA1105,1.484383562,14.74303279,-8.128846154,3.290983607,02/01/1900,2.587912088,MA1105_EX,Matane,EX,2011,2014,T3,12/06/2014,6,12,361,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
361_2015,NA,0,0,6.666666667,38.5,1.994266653,1.704048476,MA1105,6.5,4.730000019,3.3,2015_MA1105,2.528278689,14.37459016,-5.714480874,3.160655738,02/01/1900,2.516939891,MA1105_EX,Matane,EX,2011,2015,T4,03/06/2015,6,3,361,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
362_2012,0,0,0,27.33333333,59.66666667,1.080227771,0.852024238,MA1105,6.5,4.730000019,3.3,2012_MA1105,3.274109589,15.0692623,-4.940384615,2.882786885,03/01/1900,3.166483516,MA1105_EX,Matane,EX,2011,2012,T1,18/06/2012,6,18,362,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
362_2013,0,0,0,11,64,-3.822344419,0.568016159,MA1105,6.5,4.730000019,3.3,2013_MA1105,1.058630137,13.54918033,-8.210989011,2.718032787,2.696164384,2.624725275,MA1105_EX,Matane,EX,2011,2013,T2,NA,NA,NA,362,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
362_2014,0,0,0,9.666666667,48.66666667,-6.868511192,0.852024238,MA1105,6.5,4.730000019,3.3,2014_MA1105,1.484383562,14.74303279,-8.128846154,3.290983607,02/01/1900,2.587912088,MA1105_EX,Matane,EX,2011,2014,T3,12/06/2014,6,12,362,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
362_2015,NA,0,0,NA,21.11363636,2.208662246,6.248177747,MA1105,6.5,4.730000019,3.3,2015_MA1105,2.528278689,14.37459016,-5.714480874,3.160655738,02/01/1900,2.516939891,MA1105_EX,Matane,EX,2011,2015,T4,03/06/2015,6,3,362,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
363_2012,0,0,0,13,15,5.359591631,0.284008079,MA1105,6.5,4.730000019,3.3,2012_MA1105,3.274109589,15.0692623,-4.940384615,2.882786885,03/01/1900,3.166483516,MA1105_EX,Matane,EX,2011,2012,T1,18/06/2012,6,18,363,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
363_2013,0,0,0,14,36.5,0.498566663,0.568016159,MA1105,6.5,4.730000019,3.3,2013_MA1105,1.058630137,13.54918033,-8.210989011,2.718032787,2.696164384,2.624725275,MA1105_EX,Matane,EX,2011,2013,T2,NA,NA,NA,363,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
363_2014,0,0,0,10.5,38.5,-4.554214713,0.568016159,MA1105,6.5,4.730000019,3.3,2014_MA1105,1.484383562,14.74303279,-8.128846154,3.290983607,02/01/1900,2.587912088,MA1105_EX,Matane,EX,2011,2014,T3,12/06/2014,6,12,363,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
363_2015,NA,0,0,NA,20.23076923,2.075230471,3.692105032,MA1105,6.5,4.730000019,3.3,2015_MA1105,2.528278689,14.37459016,-5.714480874,3.160655738,02/01/1900,2.516939891,MA1105_EX,Matane,EX,2011,2015,T4,03/06/2015,6,3,363,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,NA
364_2012,0,0,0,11,40.33333333,4.113174973,0.852024238,MA1105,6.5,4.730000019,3.3,2012_MA1105,3.274109589,15.0692623,-4.940384615,2.882786885,03/01/1900,3.166483516,MA1105_EX,Matane,EX,2011,2012,T1,18/06/2012,6,18,364,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
364_2013,0,0,0,31.33333333,56.83333333,-4.495409415,0.811428786,MA1105,6.5,4.730000019,3.3,2013_MA1105,1.058630137,13.54918033,-8.210989011,2.718032787,2.696164384,2.624725275,MA1105_EX,Matane,EX,2011,2013,T2,NA,NA,NA,364,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
364_2014,0,0,0,10.8,38.8,-5.282823696,1.420040397,MA1105,6.5,4.730000019,3.3,2014_MA1105,1.484383562,14.74303279,-8.128846154,3.290983607,02/01/1900,2.587912088,MA1105_EX,Matane,EX,2011,2014,T3,12/06/2014,6,12,364,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
364_2015,NA,0,0,NA,17.60795455,1.609633804,12.88177216,MA1105,6.5,4.730000019,3.3,2015_MA1105,2.528278689,14.37459016,-5.714480874,3.160655738,02/01/1900,2.516939891,MA1105_EX,Matane,EX,2011,2015,T4,03/06/2015,6,3,364,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
365_2012,1.492537313,1,0,23,67,6.232083292,0.852024238,MA1105,6.5,4.730000019,3.3,2012_MA1105,3.274109589,15.0692623,-4.940384615,2.882786885,03/01/1900,3.166483516,MA1105_EX,Matane,EX,2011,2012,T1,18/06/2012,6,18,365,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
365_2013,0,0,0,20,92,1.371058324,0.568016159,MA1105,6.5,4.730000019,3.3,2013_MA1105,1.058630137,13.54918033,-8.210989011,2.718032787,2.696164384,2.624725275,MA1105_EX,Matane,EX,2011,2013,T2,NA,NA,NA,365,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
365_2014,0,0,0,33,97.5,-17.80817801,0.568016159,MA1105,6.5,4.730000019,3.3,2014_MA1105,1.484383562,14.74303279,-8.128846154,3.290983607,02/01/1900,2.587912088,MA1105_EX,Matane,EX,2011,2014,T3,12/06/2014,6,12,365,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
365_2015,NA,0,0,NA,26.0625,1.499800045,2.657481302,MA1105,6.5,4.730000019,3.3,2015_MA1105,2.528278689,14.37459016,-5.714480874,3.160655738,02/01/1900,2.516939891,MA1105_EX,Matane,EX,2011,2015,T4,03/06/2015,6,3,365,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
366_2012,31.70731707,13,0,28,200,0,0.284008079,MA1105,6.5,4.730000019,3.3,2012_MA1105,3.274109589,15.0692623,-4.940384615,2.882786885,03/01/1900,3.166483516,MA1105_EX,Matane,EX,2011,2012,T1,18/06/2012,6,18,366,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,yes
366_2014,0,0,0,23.66666667,100.6666667,0,4.665595452,MA1105,6.5,4.730000019,3.3,2014_MA1105,1.484383562,14.74303279,-8.128846154,3.290983607,02/01/1900,2.587912088,MA1105_EX,Matane,EX,2011,2014,T3,12/06/2014,6,12,366,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
367_2012,0,0,0,16,67.8,-6.223773847,1.420040397,MA1105,6.5,4.730000019,3.3,2012_MA1105,3.274109589,15.0692623,-4.940384615,2.882786885,03/01/1900,3.166483516,MA1105_EX,Matane,EX,2011,2012,T1,18/06/2012,6,18,367,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
367_2013,0,0,0,10,42.83333333,-0.124641666,0.852024238,MA1105,6.5,4.730000019,3.3,2013_MA1105,1.058630137,13.54918033,-8.210989011,2.718032787,2.696164384,2.624725275,MA1105_EX,Matane,EX,2011,2013,T2,NA,NA,NA,367,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
367_2014,0,0,0,7.333333333,42.33333333,4.009306918,0.852024238,MA1105,6.5,4.730000019,3.3,2014_MA1105,1.484383562,14.74303279,-8.128846154,3.290983607,02/01/1900,2.587912088,MA1105_EX,Matane,EX,2011,2014,T3,12/06/2014,6,12,367,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
367_2015,NA,0,0,2.666666667,58.41666667,-1.267190269,1.704048476,MA1105,6.5,4.730000019,3.3,2015_MA1105,2.528278689,14.37459016,-5.714480874,3.160655738,02/01/1900,2.516939891,MA1105_EX,Matane,EX,2011,2015,T4,03/06/2015,6,3,367,Abibal,Abies balsamea,ok,370305.2661,5399658.981,-66.60944963,48.73192978,no
