site,territory,EX,build_year,sample_year,plot_year,time,date,month,day,plot,species_cor,nom_lat,height,diam,arrow,stem_state,no_browsing,young_browsing,old_browsing,Browsing_percent,sampling_area_m2,missingpicnote
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,18,4,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,18,3.1,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,18,6.7,Unbrowsed,Live,4,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,20,4.9,Unbrowsed,Live,4,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,21,4.7,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,52,8.5,Unbrowsed,Live,15,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,55,14.8,Unbrowsed,Live,34,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,36,7.2,Unbrowsed,Live,14,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,36,5.3,Unbrowsed,Live,4,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,38,4.9,Unbrowsed,Live,4,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,40,5.5,Unbrowsed,Live,4,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,48.5,7.4,Unbrowsed,Live,11,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,21,3.4,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,30,10.4,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,23,3.5,Unbrowsed,Live,3,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,23,3.8,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,24,3.5,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,76,9.6,Unbrowsed,Live,13,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,35,5.8,Unbrowsed,Live,6,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,39,5.2,Unbrowsed,Live,6,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,46,7.5,Unbrowsed,Live,5,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,33,5.4,Unbrowsed,Live,9,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,11.5,3,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,10.5,3.5,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,13,2.3,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,11,2.1,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,14,3.2,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,12,1.4,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,7,NA,NA,Live,NA,NA,NA,NA,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,14,1.8,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,10,NA,NA,Live,NA,NA,NA,NA,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,10,NA,NA,Live,NA,NA,NA,NA,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,9,NA,NA,Live,NA,NA,NA,NA,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,15,2,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,26,6.2,Unbrowsed,Live,5,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,27.5,5.2,Unbrowsed,Live,8,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,31,5.3,Unbrowsed,Live,6,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,32,7.6,Unbrowsed,Live,6,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,33.5,4,Unbrowsed,Live,4,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,33.5,5.9,Unbrowsed,Live,5,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,18,4.4,NA,Live,3,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,23,3.1,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,55,9.4,Unbrowsed,Live,13,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,51,8.2,Unbrowsed,Live,11,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,60,12.9,Unbrowsed,Live,24,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,62,9.6,Unbrowsed,Live,13,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,75.5,16.4,Unbrowsed,Live,52,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,114,19.2,Unbrowsed,Live,50,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,132,27.1,Unbrowsed,Live,91,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,134,27.6,Unbrowsed,Live,151,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,41,8.9,Unbrowsed,Live,15,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,34,6.5,Unbrowsed,Live,9,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,37,5.6,Unbrowsed,Live,4,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,40,7.8,Unbrowsed,Live,14,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,46,9.1,Unbrowsed,Live,12,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Abibal,Abies balsamea,48,10.1,Unbrowsed,Live,11,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Betula,Betula sp.,46,7.5,Browsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Betula,Betula sp.,11,3.8,Browsed,Mutilate,0,0,0,NA,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Betula,Betula sp.,16,3.4,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Prupen,Prunus pensylvanica,26,4.4,Browsed,Mutilate,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Prupen,Prunus pensylvanica,37,6.9,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Prupen,Prunus pensylvanica,52,16.8,Unbrowsed,Dead,0,0,0,NA,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Prupen,Prunus pensylvanica,31,7.6,Unbrowsed,Mutilate,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Prupen,Prunus pensylvanica,242,32.6,Unbrowsed,Live,63,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Prupen,Prunus pensylvanica,191,19.6,Unbrowsed,Live,17,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Prupen,Prunus pensylvanica,154,17.9,Unbrowsed,Live,21,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Prupen,Prunus pensylvanica,46,7.6,Browsed,Dead,0,0,0,NA,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Prupen,Prunus pensylvanica,19,1.6,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Prupen,Prunus pensylvanica,30,4.5,Unbrowsed,Dead,0,0,0,NA,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Prupen,Prunus pensylvanica,133,9.5,Unbrowsed,Live,13,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Prupen,Prunus pensylvanica,34,10.3,Unbrowsed,Mutilate,0,0,0,NA,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Prupen,Prunus pensylvanica,21,2.4,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Prupen,Prunus pensylvanica,76,17,Unbrowsed,Decaying,4,0,0,0,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Prupen,Prunus pensylvanica,41,16,Unbrowsed,Dead,0,0,0,NA,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Prupen,Prunus pensylvanica,24.5,9.8,Unbrowsed,Dead,0,0,0,NA,4,ok
CA1002,Casault,EX,2010,2016,30_2016,T6,26/05/2016,5,26,30,Sorame,Sorbus americana,138,24.7,Unbrowsed,Live,3,0,0,0,4,ok
CA1002,Casault,EX,2010,2010,31_2010,T0,06/07/2010,7,6,31,Abibal,Abies balsamea,29,NA,Unbrowsed,NA,15,2,NA,11.76470588,4,ok
CA1002,Casault,EX,2010,2010,31_2010,T0,06/07/2010,7,6,31,Abibal,Abies balsamea,23,NA,Unbrowsed,NA,4,0,NA,0,4,ok
CA1002,Casault,EX,2010,2010,31_2010,T0,06/07/2010,7,6,31,Abibal,Abies balsamea,36,NA,Unbrowsed,NA,24,0,NA,0,4,ok
CA1002,Casault,EX,2010,2010,31_2010,T0,06/07/2010,7,6,31,Acespi,Acer spicatum,68,NA,Browsed,NA,2,6,NA,75,4,ok
CA1002,Casault,EX,2010,2010,31_2010,T0,06/07/2010,7,6,31,Acespi,Acer spicatum,22,NA,Unbrowsed,NA,1,0,NA,0,4,ok
CA1002,Casault,EX,2010,2010,31_2010,T0,06/07/2010,7,6,31,Sorame,Sorbus americana,40,NA,Unbrowsed,NA,1,0,NA,0,4,ok
CA1002,Casault,EX,2010,2011,31_2011,T1,21/07/2011,7,21,31,Abibal,Abies balsamea,30,NA,Unbrowsed,Live,11,0,4,26.66666667,4,ok
CA1002,Casault,EX,2010,2011,31_2011,T1,21/07/2011,7,21,31,Abibal,Abies balsamea,20,NA,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2011,31_2011,T1,21/07/2011,7,21,31,Abibal,Abies balsamea,17,NA,Unbrowsed,Live,3,0,0,0,4,ok
CA1002,Casault,EX,2010,2011,31_2011,T1,21/07/2011,7,21,31,Acespi,Acer spicatum,75,NA,Browsed,Mutilate,0,0,8,100,4,ok
CA1002,Casault,EX,2010,2011,31_2011,T1,21/07/2011,7,21,31,Sorame,Sorbus americana,29,NA,Unbrowsed,Live,1,0,2,66.66666667,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Abibal,Abies balsamea,37.5,12,Unbrowsed,Live,13,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Abibal,Abies balsamea,29.8,6.5,Unbrowsed,Live,3,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Abibal,Abies balsamea,40,11.8,Unbrowsed,Live,16,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,61.4,7.66,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,24,3.44,Unbrowsed,Live,3,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,30,4.32,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,24,4.1,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,77.4,7.7,Unbrowsed,Live,6,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,32,5.1,Unbrowsed,Live,3,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,103.8,14.4,Unbrowsed,Live,19,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,81,9.42,Unbrowsed,Live,7,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,33,4.86,Unbrowsed,Live,3,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,36.5,5.68,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,29,3.94,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,28.5,5.24,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,106.8,10.54,Unbrowsed,Live,16,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,38.4,5.9,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,30,6.4,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,70.2,8.6,Unbrowsed,Live,10,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,29,3.92,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,25,3.44,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,40,5.1,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,38,4.14,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,25,4,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,65.5,7.26,Unbrowsed,Live,4,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,46,6.6,Unbrowsed,Live,3,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,23,4.72,Unbrowsed,Live,4,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Prupen,Prunus pensylvanica,32,6.02,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2013,31_2013,T3,NA,NA,NA,31,Sorame,Sorbus americana,76,22.36,Unbrowsed,Live,13,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Abibal,Abies balsamea,26,5.3,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Abibal,Abies balsamea,20,2.9,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Abibal,Abies balsamea,20,9.8,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Abibal,Abies balsamea,20,4,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Abibal,Abies balsamea,15,3.4,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Abibal,Abies balsamea,49,15.3,Unbrowsed,Live,43,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Abibal,Abies balsamea,29,5,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Abibal,Abies balsamea,25,4.1,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Abibal,Abies balsamea,20,3.5,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Abibal,Abies balsamea,22,4.5,Unbrowsed,Live,4,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Abibal,Abies balsamea,21,3.8,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Abibal,Abies balsamea,20,2.5,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Abibal,Abies balsamea,42,16,Unbrowsed,Live,42,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,36,3.4,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,57,8.3,Unbrowsed,Live,6,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,35,5.3,Unbrowsed,Decaying,3,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,24,3.3,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,53,5.4,Unbrowsed,Live,2,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,42,5.2,Unbrowsed,Live,3,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,27,3.3,Unbrowsed,Live,3,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,130,19.4,Unbrowsed,Live,37,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,70,7.3,Unbrowsed,Live,7,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,39,5.1,Unbrowsed,Live,6,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,89,12.6,Unbrowsed,Live,17,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,44,6.1,Unbrowsed,Live,4,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,70,10,Unbrowsed,Live,4,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,59,6.2,Unbrowsed,Live,6,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,13,3.7,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,20,6.6,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,44,5.7,Unbrowsed,Live,4,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,42,4.4,Unbrowsed,Live,3,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,137,17.3,Unbrowsed,Live,64,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,22,5,Unbrowsed,Live,3,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,13,3.3,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,19,4.2,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,69,9.5,Unbrowsed,Live,21,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,86,8.6,Unbrowsed,Live,5,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,98,9.9,Unbrowsed,Live,8,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,22,3.2,Unbrowsed,Live,1,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,32,4.5,Unbrowsed,Live,3,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,35,4.9,Unbrowsed,Live,3,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Prupen,Prunus pensylvanica,32,5,Unbrowsed,Live,4,0,0,0,4,ok
CA1002,Casault,EX,2010,2014,31_2014,T4,24/05/2014,5,24,31,Sorame,Sorbus americana,90,16.7,Unbrowsed,Live,13,0,0,0,4,ok
CA1002,Casault,EX,2010,2015,31_2015,T5,24/05/2015,5,24,31,Abibal,Abies balsamea,22,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1002,Casault,EX,2010,2015,31_2015,T5,24/05/2015,5,24,31,Abibal,Abies balsamea,11,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1002,Casault,EX,2010,2015,31_2015,T5,24/05/2015,5,24,31,Abibal,Abies balsamea,25,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1002,Casault,EX,2010,2015,31_2015,T5,24/05/2015,5,24,31,Abibal,Abies balsamea,30,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1002,Casault,EX,2010,2015,31_2015,T5,24/05/2015,5,24,31,Abibal,Abies balsamea,31,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1002,Casault,EX,2010,2015,31_2015,T5,24/05/2015,5,24,31,Abibal,Abies balsamea,35,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1002,Casault,EX,2010,2015,31_2015,T5,24/05/2015,5,24,31,Abibal,Abies balsamea,17,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
CA1002,Casault,EX,2010,2015,31_2015,T5,24/05/2015,5,24,31,Abibal,Abies balsamea,5,NA,Unbrowsed,Live,NA,NA,NA,NA,4,ok
